Date : 2024/09/17 16:56:09
Nom du projet : Pharynx-silicone-H3-2
Emplacement du projet : P:\Projets_2024\COSSE\Pharynx-silicone-H3-2\
L�gende : 
	Niveau de r�f�rence : 0
	Niveau courant : 7
	Param�tres Q4 : 
		Taille d'un �l�ment : 64
		Nombre maximum d'it�rations : 5
		Seuil de convergence : 0.001
Commentaires utilisateurs : 
	Op�rateur : 
	Lieu : 
	Date : 
	Distance Cam�ras : 
	Angle cam�ras : 
	Distance du Capteur � l'objet : 

X(px)	Y(px)	X0(mm)	Y0(mm)	Z0(mm)	DX(mm)	DY(mm)	DZ(mm)	
968.00	285.00	-13.23	27.84	-9.81	1.01	0.10	1.23	
1031.00	285.00	-10.47	27.80	-8.14	1.08	0.04	1.31	
1094.00	285.00	-7.81	27.83	-7.12	1.11	0.00	1.33	
1157.00	285.00	-5.18	27.82	-6.25	1.14	-0.04	1.24	
1220.00	285.00	-2.56	27.83	-4.45	1.21	-0.10	1.27	
1283.00	285.00	-0.00	27.85	-3.43	1.24	-0.15	1.23	
1346.00	285.00	2.55	27.85	-3.83	1.24	-0.18	1.09	
1409.00	285.00	5.11	27.86	-4.00	1.24	-0.21	1.02	
1472.00	285.00	7.68	27.88	-4.25	1.24	-0.24	0.97	
1535.00	285.00	10.34	27.89	-5.72	1.18	-0.24	0.85	
1598.00	285.00	13.09	27.91	-7.69	1.11	-0.25	0.72	
1661.00	285.00	15.89	27.94	-9.42	1.07	-0.26	0.64	
1724.00	285.00	18.83	27.97	-11.89	0.97	-0.26	0.54	
1787.00	285.00	21.89	28.00	-14.62	0.86	-0.24	0.43	
905.00	348.00	-16.12	25.22	-11.98	0.94	0.14	1.06	
968.00	348.00	-13.24	25.22	-9.50	1.01	0.09	1.22	
1031.00	348.00	-10.49	25.21	-8.06	1.08	0.04	1.25	
1094.00	348.00	-7.79	25.21	-6.40	1.10	0.00	1.21	
1157.00	348.00	-5.14	25.23	-4.64	1.16	-0.05	1.21	
1220.00	348.00	-2.55	25.32	-3.04	1.22	-0.12	1.19	
1283.00	348.00	-0.01	25.32	-2.44	1.23	-0.17	1.11	
1346.00	348.00	2.53	25.32	-2.54	1.24	-0.20	1.05	
1409.00	348.00	5.08	25.32	-2.73	1.26	-0.23	0.98	
1472.00	348.00	7.60	25.35	-2.39	1.25	-0.25	0.92	
1535.00	348.00	10.26	25.33	-4.23	1.21	-0.26	0.82	
1598.00	348.00	12.96	25.35	-5.73	1.17	-0.28	0.74	
1661.00	348.00	15.73	25.35	-7.48	1.12	-0.29	0.65	
1724.00	348.00	18.68	25.32	-10.15	1.01	-0.28	0.50	
1787.00	348.00	21.76	25.30	-13.18	0.86	-0.27	0.31	
842.00	411.00	-18.76	22.55	-10.99	0.88	0.22	0.93	
905.00	411.00	-16.14	22.50	-11.72	0.91	0.15	1.02	
968.00	411.00	-13.29	22.55	-9.78	1.00	0.10	1.16	
1031.00	411.00	-10.52	22.60	-8.07	1.05	0.04	1.14	
1094.00	411.00	-7.79	22.66	-5.97	1.12	-0.02	1.15	
1157.00	411.00	-5.12	22.74	-3.62	1.17	-0.07	1.16	
1220.00	411.00	-2.54	22.81	-1.92	1.21	-0.12	1.12	
1283.00	411.00	-0.01	22.85	-1.14	1.24	-0.18	1.06	
1346.00	411.00	2.52	22.86	-1.38	1.24	-0.21	0.99	
1409.00	411.00	5.05	22.84	-1.71	1.24	-0.24	0.90	
1472.00	411.00	7.57	22.85	-1.43	1.24	-0.26	0.85	
1535.00	411.00	10.22	22.80	-3.21	1.20	-0.27	0.74	
1598.00	411.00	12.91	22.81	-4.70	1.15	-0.28	0.65	
1661.00	411.00	15.63	22.81	-6.10	1.12	-0.29	0.55	
1724.00	411.00	18.54	22.72	-8.62	1.08	-0.29	0.55	
1787.00	411.00	21.62	22.63	-11.76	0.88	-0.28	0.26	
842.00	474.00	-18.76	19.89	-10.61	0.85	0.23	0.89	
905.00	474.00	-16.11	19.84	-11.00	0.88	0.16	0.94	
968.00	474.00	-13.30	19.89	-9.49	0.96	0.09	1.04	
1031.00	474.00	-10.49	20.03	-7.15	1.04	0.04	1.06	
1094.00	474.00	-7.73	20.21	-4.37	1.13	-0.02	1.14	
1157.00	474.00	-5.10	20.25	-2.56	1.17	-0.08	1.09	
1220.00	474.00	-2.53	20.36	-0.56	1.23	-0.13	1.11	
1283.00	474.00	-0.01	20.42	0.29	1.25	-0.18	1.02	
1346.00	474.00	2.50	20.40	-0.11	1.25	-0.21	0.96	
1409.00	474.00	5.02	20.36	-0.48	1.26	-0.24	0.88	
1472.00	474.00	7.53	20.41	-0.37	1.25	-0.27	0.82	
1535.00	474.00	10.16	20.34	-1.98	1.22	-0.28	0.72	
1598.00	474.00	12.83	20.27	-3.40	1.17	-0.29	0.63	
1661.00	474.00	15.56	20.23	-4.98	1.13	-0.30	0.52	
1724.00	474.00	18.43	20.16	-7.25	1.08	-0.30	0.45	
1787.00	474.00	21.47	20.01	-10.27	0.91	-0.28	0.25	
842.00	537.00	-18.66	17.35	-9.28	0.83	0.22	0.70	
905.00	537.00	-16.03	17.27	-9.75	0.82	0.15	0.69	
968.00	537.00	-13.25	17.32	-8.51	0.93	0.08	0.87	
1031.00	537.00	-10.39	17.58	-5.17	1.08	0.03	1.08	
1094.00	537.00	-7.69	17.70	-2.97	1.13	-0.03	1.07	
1157.00	537.00	-5.07	17.79	-1.13	1.17	-0.09	1.04	
1220.00	537.00	-2.52	17.85	0.33	1.24	-0.14	1.07	
1283.00	537.00	-0.02	17.98	1.43	1.25	-0.19	0.98	
1346.00	537.00	2.48	17.98	1.26	1.25	-0.22	0.92	
1409.00	537.00	5.00	17.94	0.51	1.26	-0.25	0.85	
1472.00	537.00	7.50	17.94	0.66	1.26	-0.28	0.78	
1535.00	537.00	10.10	17.89	-0.76	1.22	-0.30	0.67	
1598.00	537.00	12.73	17.82	-1.89	1.19	-0.31	0.60	
1661.00	537.00	15.46	17.72	-3.61	1.14	-0.31	0.51	
1724.00	537.00	18.29	17.60	-5.72	1.08	-0.31	0.41	
1787.00	537.00	21.37	17.41	-9.06	0.94	-0.29	0.27	
905.00	600.00	-15.89	14.76	-7.88	0.87	0.13	0.78	
968.00	600.00	-13.14	14.85	-6.59	0.94	0.09	0.90	
1031.00	600.00	-10.33	15.08	-3.73	1.06	0.04	1.09	
1094.00	600.00	-7.67	15.15	-2.16	1.09	-0.03	0.99	
1157.00	600.00	-5.05	15.38	0.13	1.17	-0.08	1.03	
1220.00	600.00	-2.51	15.49	1.58	1.23	-0.14	1.03	
1283.00	600.00	-0.02	15.57	2.23	1.23	-0.19	0.94	
1346.00	600.00	2.48	15.50	1.59	1.23	-0.22	0.86	
1409.00	600.00	4.99	15.46	1.14	1.24	-0.25	0.79	
1472.00	600.00	7.48	15.49	1.32	1.24	-0.28	0.72	
1535.00	600.00	10.06	15.42	0.32	1.22	-0.30	0.65	
1598.00	600.00	12.67	15.33	-0.80	1.19	-0.32	0.56	
1661.00	600.00	15.38	15.24	-2.42	1.15	-0.32	0.48	
1724.00	600.00	18.26	15.04	-5.02	1.07	-0.32	0.37	
1787.00	600.00	21.29	14.81	-8.05	0.96	-0.30	0.26	
968.00	663.00	-13.01	12.42	-4.61	0.94	0.09	0.94	
1031.00	663.00	-10.26	12.64	-2.29	1.00	0.06	1.05	
1094.00	663.00	-7.61	12.65	-0.48	1.07	-0.00	1.04	
1157.00	663.00	-5.03	12.96	1.22	1.16	-0.07	1.04	
1220.00	663.00	-2.51	13.11	2.37	1.20	-0.13	0.99	
1283.00	663.00	-0.02	13.09	2.35	1.21	-0.18	0.87	
1346.00	663.00	2.48	13.01	1.77	1.20	-0.21	0.80	
1409.00	663.00	5.00	12.97	1.40	1.22	-0.25	0.75	
1472.00	663.00	7.50	12.97	1.37	1.21	-0.28	0.66	
1535.00	663.00	10.07	12.92	0.59	1.19	-0.30	0.58	
1598.00	663.00	12.67	12.85	-0.36	1.16	-0.32	0.50	
1661.00	663.00	15.37	12.70	-1.90	1.13	-0.33	0.40	
1724.00	663.00	18.28	12.43	-4.79	1.02	-0.31	0.29	
1787.00	663.00	21.27	12.20	-7.51	0.96	-0.29	0.22	
968.00	726.00	-12.91	9.99	-2.87	0.92	0.10	0.93	
1031.00	726.00	-10.15	10.27	-0.13	0.96	0.07	1.02	
1094.00	726.00	-7.55	10.46	1.31	1.06	0.04	1.13	
1157.00	726.00	-5.02	10.50	1.79	1.16	-0.06	1.04	
1220.00	726.00	-2.51	10.61	2.51	1.18	-0.12	0.95	
1283.00	726.00	-0.01	10.55	2.16	1.18	-0.17	0.83	
1346.00	726.00	2.50	10.45	1.46	1.18	-0.21	0.75	
1409.00	726.00	5.01	10.46	1.53	1.19	-0.25	0.69	
1472.00	726.00	7.53	10.44	1.29	1.17	-0.27	0.60	
1535.00	726.00	10.09	10.39	0.61	1.15	-0.30	0.52	
1598.00	726.00	12.71	10.28	-0.38	1.12	-0.32	0.44	
1661.00	726.00	15.42	10.12	-1.97	1.08	-0.32	0.36	
1724.00	726.00	18.31	9.83	-4.56	1.00	-0.31	0.26	
1787.00	726.00	21.33	9.51	-7.52	0.91	-0.28	0.16	
968.00	789.00	-12.83	7.56	-1.40	0.89	0.10	0.92	
1031.00	789.00	-10.13	7.83	0.70	0.93	0.08	1.00	
1094.00	789.00	-7.55	7.98	1.75	1.04	0.05	1.14	
1157.00	789.00	-5.03	8.00	1.86	1.13	-0.05	1.00	
1220.00	789.00	-2.52	8.01	1.96	1.15	-0.11	0.88	
1283.00	789.00	-0.01	7.96	1.65	1.15	-0.16	0.77	
1346.00	789.00	2.51	7.92	1.34	1.15	-0.20	0.69	
1409.00	789.00	5.02	7.95	1.71	1.15	-0.24	0.63	
1472.00	789.00	7.55	7.91	1.28	1.14	-0.27	0.55	
1535.00	789.00	10.12	7.85	0.70	1.12	-0.29	0.47	
1598.00	789.00	12.75	7.71	-0.44	1.08	-0.31	0.39	
1661.00	789.00	15.47	7.51	-2.06	1.04	-0.32	0.31	
1724.00	789.00	18.41	7.14	-4.98	0.96	-0.30	0.23	
1787.00	789.00	21.35	6.88	-7.17	0.87	-0.28	0.11	
968.00	852.00	-12.84	5.00	-1.13	0.86	0.10	0.90	
1031.00	852.00	-10.16	5.26	0.61	0.90	0.09	0.99	
1094.00	852.00	-7.56	5.46	1.94	1.04	0.06	1.15	
1157.00	852.00	-5.05	5.46	1.74	1.10	-0.04	0.95	
1220.00	852.00	-2.53	5.40	1.41	1.11	-0.10	0.83	
1283.00	852.00	-0.01	5.31	0.93	1.09	-0.14	0.71	
1346.00	852.00	2.53	5.32	0.88	1.10	-0.19	0.63	
1409.00	852.00	5.05	5.37	1.24	1.12	-0.23	0.57	
1472.00	852.00	7.59	5.32	1.01	1.09	-0.26	0.48	
1535.00	852.00	10.16	5.26	0.49	1.07	-0.28	0.41	
1598.00	852.00	12.81	5.10	-0.71	1.04	-0.30	0.33	
1661.00	852.00	15.57	4.85	-2.52	1.00	-0.30	0.26	
1724.00	852.00	18.50	4.45	-5.24	0.91	-0.28	0.18	
1787.00	852.00	21.45	4.15	-7.44	0.81	-0.26	0.06	
968.00	915.00	-12.85	2.45	-0.77	0.85	0.09	0.91	
1031.00	915.00	-10.21	2.61	0.32	0.87	0.09	1.00	
1094.00	915.00	-7.60	2.84	1.43	1.01	0.05	1.08	
1157.00	915.00	-5.07	2.85	1.35	1.05	-0.03	0.89	
1220.00	915.00	-2.55	2.71	0.66	1.05	-0.08	0.78	
1283.00	915.00	-0.00	2.65	0.32	1.03	-0.13	0.64	
1346.00	915.00	2.54	2.71	0.62	1.06	-0.17	0.59	
1409.00	915.00	5.07	2.78	1.05	1.07	-0.21	0.52	
1472.00	915.00	7.62	2.74	0.83	1.05	-0.25	0.43	
1535.00	915.00	10.21	2.65	0.21	1.03	-0.27	0.35	
1598.00	915.00	12.88	2.44	-1.08	0.99	-0.29	0.28	
1661.00	915.00	15.69	2.11	-3.28	0.95	-0.29	0.22	
1724.00	915.00	18.62	1.69	-5.78	0.83	-0.26	0.11	
1787.00	915.00	21.56	1.39	-7.77	0.76	-0.24	0.00	
1031.00	978.00	-10.27	-0.05	-0.18	0.90	0.09	1.07	
1094.00	978.00	-7.67	0.10	0.38	0.98	0.04	0.99	
1157.00	978.00	-5.10	0.23	1.01	1.01	-0.02	0.88	
1220.00	978.00	-2.56	0.13	0.57	1.01	-0.07	0.77	
1283.00	978.00	0.00	0.00	0.00	1.00	-0.12	0.63	
1346.00	978.00	2.55	0.13	0.69	1.02	-0.16	0.57	
1409.00	978.00	5.10	0.16	0.85	1.02	-0.21	0.46	
1472.00	978.00	7.65	0.14	0.72	1.02	-0.24	0.39	
1535.00	978.00	10.25	0.05	0.19	0.99	-0.27	0.31	
1598.00	978.00	12.95	-0.22	-1.35	0.95	-0.28	0.25	
1661.00	978.00	15.81	-0.68	-3.89	0.89	-0.28	0.18	
1724.00	978.00	18.72	-1.08	-6.17	0.78	-0.25	0.04	
1787.00	978.00	21.67	-1.42	-8.10	0.75	-0.23	0.01	
1031.00	1041.00	-10.29	-2.61	0.01	0.88	0.06	1.00	
1094.00	1041.00	-7.70	-2.53	0.29	0.91	0.03	0.90	
1157.00	1041.00	-5.12	-2.47	0.58	0.97	-0.01	0.86	
1220.00	1041.00	-2.57	-2.53	0.28	0.98	-0.06	0.75	
1283.00	1041.00	0.00	-2.53	0.33	0.96	-0.12	0.60	
1346.00	1041.00	2.55	-2.40	1.04	1.00	-0.15	0.56	
1409.00	1041.00	5.10	-2.35	1.23	1.00	-0.20	0.45	
1472.00	1041.00	7.67	-2.42	0.91	0.99	-0.24	0.36	
1535.00	1041.00	10.27	-2.52	0.38	0.96	-0.26	0.28	
1598.00	1041.00	13.00	-2.89	-1.46	0.92	-0.27	0.22	
1661.00	1041.00	15.90	-3.43	-4.30	0.86	-0.27	0.16	
1724.00	1041.00	18.80	-3.85	-6.35	0.77	-0.25	0.04	
1094.00	1104.00	-7.72	-5.13	0.35	0.89	0.03	0.86	
1157.00	1104.00	-5.14	-5.11	0.50	0.93	-0.01	0.84	
1220.00	1104.00	-2.57	-5.13	0.43	0.94	-0.06	0.73	
1283.00	1104.00	0.00	-5.12	0.54	0.94	-0.12	0.57	
1346.00	1104.00	2.55	-4.95	1.38	0.98	-0.15	0.53	
1409.00	1104.00	5.10	-4.85	1.77	0.98	-0.21	0.40	
1472.00	1104.00	7.68	-4.97	1.21	0.96	-0.24	0.32	
1535.00	1104.00	10.30	-5.12	0.45	0.93	-0.26	0.25	
1598.00	1104.00	13.04	-5.52	-1.42	0.89	-0.28	0.18	
1661.00	1104.00	15.93	-6.09	-4.05	0.85	-0.27	0.15	
1724.00	1104.00	18.87	-6.60	-6.36	0.76	-0.26	0.04	
1094.00	1167.00	-7.74	-7.76	0.44	0.82	0.02	0.80	
1157.00	1167.00	-5.16	-7.81	0.20	0.89	-0.01	0.80	
1220.00	1167.00	-2.58	-7.84	0.14	0.92	-0.07	0.69	
1283.00	1167.00	0.00	-7.71	0.73	0.92	-0.13	0.54	
1346.00	1167.00	2.56	-7.53	1.57	0.95	-0.17	0.47	
1409.00	1167.00	5.11	-7.45	1.84	0.95	-0.21	0.35	
1472.00	1167.00	7.72	-7.66	0.98	0.93	-0.24	0.27	
1535.00	1167.00	10.37	-7.88	-0.03	0.90	-0.27	0.20	
1598.00	1167.00	13.08	-8.21	-1.40	0.85	-0.27	0.16	
1661.00	1167.00	16.00	-8.84	-4.25	0.80	-0.27	0.11	
1094.00	1230.00	-7.75	-10.37	0.70	0.81	0.02	0.76	
1157.00	1230.00	-5.17	-10.40	0.45	0.88	-0.03	0.73	
1220.00	1230.00	-2.58	-10.39	0.51	0.92	-0.09	0.64	
1283.00	1230.00	0.00	-10.26	1.05	0.92	-0.14	0.51	
1346.00	1230.00	2.57	-10.11	1.69	0.93	-0.17	0.42	
1409.00	1230.00	5.14	-10.11	1.73	0.91	-0.21	0.28	
1472.00	1230.00	7.71	-10.15	1.56	0.88	-0.25	0.20	
1535.00	1230.00	10.40	-10.53	0.04	0.85	-0.26	0.16	
1598.00	1230.00	13.21	-11.11	-2.37	0.80	-0.27	0.11	
1661.00	1230.00	16.06	-11.59	-4.32	0.77	-0.27	0.10	
1031.00	1293.00	-10.35	-12.98	1.02	0.82	0.01	0.71	
1094.00	1293.00	-7.76	-12.95	1.08	0.87	-0.01	0.75	
1157.00	1293.00	-5.16	-12.88	1.21	0.93	-0.05	0.74	
1220.00	1293.00	-2.58	-12.85	1.23	0.93	-0.11	0.61	
1283.00	1293.00	0.00	-12.79	1.53	0.93	-0.15	0.48	
1346.00	1293.00	2.58	-12.71	1.88	0.92	-0.17	0.37	
1409.00	1293.00	5.15	-12.74	1.78	0.89	-0.21	0.24	
1472.00	1293.00	7.76	-12.91	1.16	0.85	-0.24	0.15	
1535.00	1293.00	10.44	-13.23	-0.11	0.78	-0.26	0.10	
1598.00	1293.00	13.27	-13.89	-2.56	0.75	-0.27	0.09	
1661.00	1293.00	16.07	-14.24	-3.85	0.73	-0.27	0.09	
1031.00	1356.00	-10.36	-15.56	1.33	0.89	-0.00	0.77	
1094.00	1356.00	-7.74	-15.37	1.94	0.94	-0.04	0.77	
1157.00	1356.00	-5.15	-15.23	2.35	0.96	-0.07	0.73	
1220.00	1356.00	-2.57	-15.17	2.41	0.96	-0.10	0.64	
1283.00	1356.00	0.00	-15.24	2.28	0.95	-0.13	0.50	
1346.00	1356.00	2.57	-15.22	2.41	0.94	-0.15	0.39	
1409.00	1356.00	5.16	-15.34	2.01	0.89	-0.19	0.25	
1472.00	1356.00	7.79	-15.59	1.13	0.81	-0.23	0.13	
1535.00	1356.00	10.50	-16.00	-0.36	0.73	-0.25	0.07	
1598.00	1356.00	13.33	-16.65	-2.66	0.72	-0.27	0.08	
1661.00	1356.00	16.15	-17.08	-4.12	0.70	-0.29	0.06	
1031.00	1419.00	-10.37	-18.08	1.82	0.95	-0.01	0.82	
1094.00	1419.00	-7.72	-17.74	2.84	0.97	-0.04	0.77	
1157.00	1419.00	-5.13	-17.57	3.43	0.97	-0.06	0.72	
1220.00	1419.00	-2.57	-17.63	3.28	0.97	-0.07	0.69	
1283.00	1419.00	0.00	-17.61	3.32	0.98	-0.08	0.57	
1346.00	1419.00	2.57	-17.72	3.01	0.97	-0.11	0.46	
1409.00	1419.00	5.18	-17.96	2.23	0.89	-0.16	0.31	
1472.00	1419.00	7.82	-18.28	1.19	0.79	-0.20	0.17	
1535.00	1419.00	10.54	-18.72	-0.31	0.72	-0.24	0.11	
1598.00	1419.00	13.35	-19.32	-2.39	0.73	-0.25	0.14	
1661.00	1419.00	16.18	-19.75	-3.78	0.69	-0.29	0.07	
968.00	1482.00	-12.95	-20.58	2.52	0.95	-0.00	0.78	
1031.00	1482.00	-10.38	-20.68	2.16	0.97	-0.02	0.80	
1094.00	1482.00	-7.73	-20.35	3.12	0.96	-0.04	0.79	
1157.00	1482.00	-5.14	-20.26	3.49	0.95	-0.04	0.78	
1220.00	1482.00	-2.57	-20.21	3.58	0.98	-0.03	0.81	
1283.00	1482.00	-0.00	-20.12	3.92	1.01	-0.01	0.74	
1346.00	1482.00	2.57	-20.22	3.59	1.02	-0.03	0.66	
1409.00	1482.00	5.17	-20.46	2.90	0.97	-0.06	0.53	
1472.00	1482.00	7.82	-20.77	1.81	0.90	-0.10	0.41	
1535.00	1482.00	10.56	-21.37	-0.09	0.82	-0.17	0.31	
1598.00	1482.00	13.36	-21.96	-1.91	0.83	-0.18	0.31	
1661.00	1482.00	16.25	-22.58	-3.88	0.72	-0.29	0.13	
1724.00	1482.00	19.10	-22.96	-5.05	0.64	-0.34	0.01	
968.00	1545.00	-12.96	-23.13	2.99	0.92	-0.01	0.72	
1031.00	1545.00	-10.40	-23.28	2.45	0.94	-0.03	0.76	
1094.00	1545.00	-7.76	-23.07	3.13	0.92	-0.06	0.78	
1157.00	1545.00	-5.17	-23.10	3.03	0.92	-0.07	0.88	
1220.00	1545.00	-2.58	-23.07	3.10	0.95	-0.07	0.96	
1283.00	1545.00	0.00	-23.04	3.20	1.00	-0.06	0.98	
1346.00	1545.00	2.59	-22.98	3.47	1.08	0.00	0.96	
1409.00	1545.00	5.18	-23.01	3.29	1.06	-0.01	0.76	
1472.00	1545.00	7.84	-23.50	1.86	0.98	-0.10	0.55	
1535.00	1545.00	10.58	-24.05	0.15	0.94	-0.14	0.54	
1598.00	1545.00	13.43	-24.82	-2.16	0.91	-0.20	0.45	
1661.00	1545.00	16.36	-25.57	-4.33	0.81	-0.25	0.31	
1724.00	1545.00	19.23	-25.94	-5.52	0.67	-0.32	0.11	
968.00	1608.00	-12.95	-25.62	3.62	0.89	-0.01	0.67	
1031.00	1608.00	-10.39	-25.82	3.03	0.90	-0.04	0.71	
1094.00	1608.00	-7.77	-25.62	3.57	0.86	-0.07	0.77	
1157.00	1608.00	-5.19	-25.76	3.17	0.88	-0.08	0.95	
1220.00	1608.00	-2.59	-25.85	2.92	0.92	-0.11	1.07	
1283.00	1608.00	0.01	-25.79	3.11	0.98	-0.14	1.17	
1346.00	1608.00	2.60	-25.77	3.21	1.11	-0.10	1.17	
1409.00	1608.00	5.22	-25.93	2.76	1.11	-0.09	1.02	
1472.00	1608.00	7.88	-26.30	1.72	1.01	-0.13	0.79	
1535.00	1608.00	10.63	-26.90	0.02	0.98	-0.20	0.70	
1598.00	1608.00	13.49	-27.67	-2.19	0.93	-0.25	0.56	
1661.00	1608.00	16.44	-28.47	-4.53	0.76	-0.30	0.29	
1724.00	1608.00	19.33	-28.89	-5.72	0.62	-0.35	0.07	
905.00	1671.00	-15.59	-28.32	3.77	0.85	0.02	0.61	
968.00	1671.00	-12.95	-28.16	4.16	0.89	0.01	0.67	
1031.00	1671.00	-10.38	-28.29	3.75	0.85	-0.06	0.66	
1094.00	1671.00	-7.77	-28.19	4.05	0.83	-0.08	0.78	
1157.00	1671.00	-5.19	-28.33	3.66	0.85	-0.09	0.95	
1220.00	1671.00	-2.59	-28.39	3.49	0.89	-0.13	1.07	
1283.00	1671.00	0.01	-28.35	3.62	0.94	-0.19	1.14	
1346.00	1671.00	2.61	-28.41	3.46	1.08	-0.17	1.18	
1409.00	1671.00	5.24	-28.64	2.88	1.07	-0.16	1.04	
1472.00	1671.00	7.91	-29.02	1.88	0.99	-0.18	0.83	
1535.00	1671.00	10.65	-29.60	0.32	0.92	-0.24	0.64	
1598.00	1671.00	13.52	-30.41	-1.94	0.86	-0.27	0.50	
1661.00	1671.00	16.46	-31.20	-4.10	0.69	-0.32	0.23	
1724.00	1671.00	19.37	-31.69	-5.42	0.56	-0.37	0.03	
905.00	1734.00	-15.60	-30.90	4.18	0.85	0.04	0.58	
968.00	1734.00	-12.94	-30.66	4.87	0.84	-0.00	0.60	
1031.00	1734.00	-10.37	-30.77	4.51	0.81	-0.07	0.61	
1094.00	1734.00	-7.77	-30.69	4.71	0.79	-0.10	0.71	
1157.00	1734.00	-5.19	-30.80	4.41	0.81	-0.13	0.85	
1220.00	1734.00	-2.59	-30.81	4.38	0.85	-0.17	0.94	
1283.00	1734.00	0.01	-30.80	4.42	0.92	-0.21	1.04	
1346.00	1734.00	2.61	-30.93	4.12	0.99	-0.21	1.02	
1409.00	1734.00	5.24	-31.22	3.39	1.00	-0.19	0.94	
1472.00	1734.00	7.91	-31.61	2.42	0.94	-0.21	0.76	
1535.00	1734.00	10.64	-32.14	1.04	0.87	-0.27	0.57	
1598.00	1734.00	13.50	-32.95	-1.06	0.80	-0.28	0.43	
1661.00	1734.00	16.44	-33.82	-3.35	0.64	-0.33	0.20	
1724.00	1734.00	19.36	-34.37	-4.78	0.50	-0.38	-0.03	
905.00	1797.00	-15.61	-33.46	4.64	0.82	0.04	0.53	
968.00	1797.00	-12.95	-33.21	5.28	0.80	-0.01	0.51	
1031.00	1797.00	-10.40	-33.45	4.69	0.78	-0.08	0.51	
1094.00	1797.00	-7.79	-33.39	4.87	0.77	-0.11	0.62	
1157.00	1797.00	-5.19	-33.36	4.92	0.78	-0.15	0.71	
